"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.347878333E0,-3.996688843E-1,-1.167721710E0,9.877210236E0,9.954023872E0
2.357903333E0,-4.090992737E-1,-1.163979492E0,9.843230896E0,9.920252262E0
2.367927333E0,-4.141886902E-1,-1.162183228E0,9.871522064E0,9.948324984E0
2.377952333E0,-4.156855774E-1,-1.158890076E0,9.842033386E0,9.918741951E0
2.387976333E0,-3.755690002E-1,-1.179247742E0,9.817783813E0,9.895481611E0
2.398001875E0,-3.549119568E-1,-1.197210388E0,9.852960663E0,9.931772704E0
2.408026875E0,-3.821553040E-1,-1.226399689E0,9.880802765E0,9.963953139E0
2.418050875E0,-4.056564331E-1,-1.241967316E0,9.899513855E0,9.985360010E0
2.428075875E0,-4.023632813E-1,-1.243763580E0,9.872719574E0,9.958887279E0
2.438099875E0,-3.912863159E-1,-1.243464203E0,9.827962646E0,9.914038430E0
2.448124875E0,-3.893403625E-1,-1.230590973E0,9.823172607E0,9.907606176E0
2.458148875E0,-3.980223083E-1,-1.212179260E0,9.858499146E0,9.940714548E0
2.468173875E0,-3.920347595E-1,-1.192869415E0,9.900112610E0,9.979421746E0
2.478198875E0,-3.832031250E-1,-1.194366302E0,9.901609497E0,9.980742765E0
2.488222875E0,-3.770658875E-1,-1.184935913E0,9.878108368E0,9.956067333E0
2.498247875E0,-3.833528137E-1,-1.176553345E0,9.843530273E0,9.921004253E0
2.508271875E0,-4.014651489E-1,-1.178798676E0,9.848619690E0,9.927036334E0
2.518296875E0,-4.119433594E-1,-1.177002411E0,9.871821442E0,9.950270880E0
2.528320875E0,-4.141886902E-1,-1.176403656E0,9.882599030E0,9.960985966E0
2.538345875E0,-4.132905579E-1,-1.186133423E0,9.889335022E0,9.968784718E0
2.548370875E0,-4.040098572E-1,-1.190624084E0,9.895621948E0,9.975176360E0
2.558394875E0,-3.847000122E-1,-1.191372528E0,9.888137512E0,9.967077107E0
2.568419875E0,-3.882925415E-1,-1.202150116E0,9.870623932E0,9.951138267E0
2.578443875E0,-3.867956543E-1,-1.200802917E0,9.852511597E0,9.932951389E0
2.588468875E0,-4.046086121E-1,-1.206491089E0,9.841734009E0,9.923661480E0
2.598492875E0,-4.135899353E-1,-1.207987976E0,9.848170624E0,9.930596972E0
2.608517875E0,-4.061054993E-1,-1.210981750E0,9.871372375E0,9.953662193E0
2.618542875E0,-4.055067444E-1,-1.202449493E0,9.878258057E0,9.959432852E0
2.628566875E0,-3.968247986E-1,-1.196461945E0,9.876611481E0,9.956728652E0
2.638591875E0,-3.890409851E-1,-1.193019104E0,9.870623932E0,9.950068556E0
2.648615875E0,-3.852987671E-1,-1.189127197E0,9.876761169E0,9.955545682E0
2.658640875E0,-3.832031250E-1,-1.173260193E0,9.880353699E0,9.957146847E0
2.668664875E0,-3.863465881E-1,-1.180295563E0,9.875413971E0,9.953198601E0
2.678689875E0,-3.854484558E-1,-1.175655212E0,9.865833893E0,9.943108875E0
2.688713875E0,-3.878434753E-1,-1.180594940E0,9.858349457E0,9.936361557E0
2.698738875E0,-3.971241760E-1,-1.191073151E0,9.859397278E0,9.939017937E0
2.708763875E0,-3.882925415E-1,-1.199455719E0,9.853559418E0,9.933886365E0
2.718787875E0,-3.829037476E-1,-1.204694824E0,9.854607239E0,9.935350458E0
2.728812875E0,-3.805087280E-1,-1.209484863E0,9.867330780E0,9.948460044E0
2.738836875E0,-3.844006348E-1,-1.206491089E0,9.867181091E0,9.948097672E0
2.748861875E0,-3.909869385E-1,-1.187630310E0,9.855355682E0,9.934353133E0
2.758885875E0,-3.989204407E-1,-1.187330933E0,9.874515839E0,9.953640304E0
2.768910875E0,-3.908372498E-1,-1.186133423E0,9.883796539E0,9.962384267E0
2.778935875E0,-3.772155762E-1,-1.181792450E0,9.881401520E0,9.958966863E0
2.788959875E0,-3.751199341E-1,-1.174457703E0,9.880503387E0,9.957128755E0
2.798984875E0,-3.851490784E-1,-1.183588715E0,9.869426422E0,9.947602724E0
2.809008875E0,-3.858975220E-1,-1.184636536E0,9.875264282E0,9.953548375E0
2.819033875E0,-3.844006348E-1,-1.192869415E0,9.872270508E0,9.951503719E0
2.829057875E0,-3.900888062E-1,-1.195563812E0,9.867181091E0,9.946999789E0
2.839082875E0,-3.881428528E-1,-1.198258209E0,9.857451324E0,9.937596501E0
2.849107875E0,-3.909869385E-1,-1.190474396E0,9.863588562E0,9.942860725E0
2.859131875E0,-3.954776001E-1,-1.193617859E0,9.861343231E0,9.941187879E0
2.869156875E0,-3.920347595E-1,-1.191222839E0,9.863738251E0,9.943140117E0
2.879180875E0,-3.866459656E-1,-1.187929688E0,9.849817200E0,9.928724536E0
2.889205875E0,-3.915856934E-1,-1.193468170E0,9.849966888E0,9.929730778E0
2.899229875E0,-3.978726196E-1,-1.196162567E0,9.872569885E0,9.952725438E0
2.909254875E0,-3.870950317E-1,-1.197958832E0,9.882149963E0,9.962019666E0
2.919278875E0,-3.920347595E-1,-1.198407898E0,9.877060547E0,9.957218376E0
2.929303875E0,-3.899391174E-1,-1.192270660E0,9.881251831E0,9.960557193E0
2.939328875E0,-3.936813354E-1,-1.182989960E0,9.882748718E0,9.961082896E0
2.949352875E0,-3.990701294E-1,-1.178798676E0,9.869127045E0,9.947285655E0
