"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.221620833E1,-4.790039062E-3,4.420307922E-1,9.883048096E0
1.222618033E1,3.547622681E-2,4.575984192E-1,9.860295410E0
1.223615233E1,4.490661621E-4,4.888833618E-1,9.803862762E0
1.224612333E1,-1.845661926E-1,5.255570984E-1,9.845775604E0
1.225609600E1,-1.399589539E-1,5.510041809E-1,9.940378876E0
1.226606800E1,1.372645569E-1,5.201683044E-1,9.805659027E0
1.227603900E1,3.140469360E-1,4.921765137E-1,9.804162140E0
1.228601100E1,3.610491943E-1,4.531077576E-1,9.950258331E0
1.229598300E1,3.679348755E-1,4.502636719E-1,9.913883972E0
1.230595500E1,4.450245667E-1,4.876858521E-1,9.814939728E0
1.231592600E1,5.306465149E-1,5.522016907E-1,9.849218445E0
1.232589800E1,5.644761658E-1,5.767506409E-1,9.889933777E0
1.233587000E1,5.532495117E-1,5.653742981E-1,9.853260040E0
1.234584200E1,5.604345703E-1,5.433700562E-1,9.825417938E0
1.235581300E1,5.881269836E-1,4.980143738E-1,9.867630157E0
1.236578500E1,5.938151550E-1,4.655319214E-1,9.922116852E0
1.237575700E1,5.764512634E-1,4.480183411E-1,9.893825684E0
1.238572800E1,5.408253479E-1,4.299060059E-1,9.820777588E0
1.239570000E1,5.035528564E-1,4.326004028E-1,9.805359650E0
1.240567200E1,5.210664368E-1,4.421804810E-1,9.859397278E0
1.241564400E1,5.399272156E-1,4.328997803E-1,9.932595062E0
1.242561500E1,5.254074097E-1,4.028123474E-1,9.926607513E0
1.243558700E1,4.775070190E-1,3.790118408E-1,9.895771637E0
1.244555900E1,4.311035156E-1,3.682342529E-1,9.876461792E0
1.245553100E1,4.282594299E-1,3.894900513E-1,9.875563660E0
1.246550200E1,4.417314148E-1,4.236190796E-1,9.873018951E0
1.247547400E1,4.489164734E-1,4.228706360E-1,9.860445099E0
1.248544600E1,4.578977966E-1,4.093986511E-1,9.837393036E0
1.249541700E1,4.549040222E-1,3.836521912E-1,9.861941986E0
1.250538900E1,4.760101318E-1,3.760180664E-1,9.869576111E0
1.251536100E1,4.945715332E-1,3.733236694E-1,9.866282959E0
1.252533300E1,4.935237122E-1,3.800596619E-1,9.870623932E0
1.253530400E1,5.086422729E-1,4.056564331E-1,9.867630157E0
1.254527600E1,5.158273315E-1,4.111949158E-1,9.847571869E0
1.255524800E1,4.942721558E-1,4.102967834E-1,9.825567627E0
1.256522000E1,4.528083801E-1,4.093986511E-1,9.858199768E0
1.257519100E1,4.290078735E-1,4.004173279E-1,9.877060547E0
1.258516300E1,4.034111023E-1,3.996688843E-1,9.885143738E0
1.259513500E1,3.878434753E-1,3.971241760E-1,9.880653076E0
1.260510600E1,3.674858093E-1,4.104464722E-1,9.857451324E0
1.261507800E1,3.388952637E-1,4.255650330E-1,9.850565643E0
1.262505000E1,3.231779480E-1,4.340972900E-1,9.867779846E0
1.263502200E1,3.228785706E-1,4.549040222E-1,9.889335022E0
1.264499300E1,3.131488037E-1,4.815486145E-1,9.886041870E0
1.265496500E1,3.234773254E-1,4.960684204E-1,9.852212219E0
1.266493700E1,3.311114502E-1,4.954696655E-1,9.838740234E0
1.267490900E1,3.436853027E-1,4.914280701E-1,9.834099884E0
1.268488000E1,3.670367432E-1,4.824467468E-1,9.859696655E0
1.269485200E1,3.757186890E-1,4.667294312E-1,9.871522064E0
1.270482400E1,3.905378723E-1,4.664300537E-1,9.866881714E0
1.271479500E1,3.950285339E-1,4.698728943E-1,9.870474243E0
1.272476700E1,4.137396240E-1,4.637356567E-1,9.849966888E0
1.273473900E1,4.276606750E-1,4.556524658E-1,9.803114319E0
1.274471100E1,4.451742554E-1,4.309538269E-1,9.792636108E0
1.275468200E1,4.757107544E-1,4.315525818E-1,9.844578094E0
1.276465400E1,4.781057739E-1,4.252656555E-1,9.914482727E0
1.277462600E1,4.745132446E-1,4.314028931E-1,9.951006775E0
1.278459800E1,4.773573303E-1,4.239184570E-1,9.942474518E0
1.279456900E1,5.110372925E-1,4.209246826E-1,9.945019226E0
1.280454100E1,4.819976807E-1,4.294569397E-1,9.910141754E0
1.281451300E1,4.367916870E-1,4.168830872E-1,9.581724701E0
1.282448400E1,4.595443726E-1,4.134402466E-1,9.529034271E0
1.283445600E1,4.541555786E-1,4.276606750E-1,1.007345215E1
1.284442800E1,4.323010254E-1,4.558021545E-1,1.018257523E1
1.285440000E1,4.796026611E-1,4.552033997E-1,9.866133270E0
1.286437100E1,4.355941772E-1,4.014651489E-1,9.577533417E0
1.287434300E1,4.071533203E-1,3.450325012E-1,9.639504547E0
1.288431500E1,3.568579102E-1,3.432362366E-1,9.936486969E0
1.289428700E1,3.466790771E-1,4.209246826E-1,9.976004791E0
1.290425800E1,3.915856934E-1,5.170248413E-1,9.879754944E0
1.291423000E1,4.326004028E-1,5.647755432E-1,9.834998016E0
1.292420200E1,4.245172119E-1,5.634283447E-1,9.854457550E0
1.293417300E1,4.032614136E-1,5.315446472E-1,9.875114594E0
1.294414500E1,3.903881836E-1,5.218148804E-1,9.885592804E0
1.295411700E1,4.085005188E-1,5.084925842E-1,9.880353699E0
1.296408900E1,4.460723877E-1,4.782554626E-1,9.883347473E0
1.297406000E1,4.454736328E-1,4.456233215E-1,9.874066772E0
1.298403200E1,4.587959290E-1,4.074526978E-1,9.858499146E0
1.299400400E1,4.635859680E-1,3.691323853E-1,9.852062531E0
1.300397600E1,4.465214539E-1,3.594026184E-1,9.861043854E0
1.301394700E1,4.352947998E-1,3.656895447E-1,9.896370392E0
1.302391900E1,4.264631653E-1,3.849993896E-1,9.909243622E0
1.303389100E1,4.375401306E-1,4.053570557E-1,9.921518097E0
1.304386300E1,4.508624268E-1,4.085005188E-1,9.909243622E0
1.305383400E1,4.543052673E-1,4.197271729E-1,9.905950470E0
1.306380600E1,4.336482239E-1,4.334985352E-1,9.885742493E0
1.307377800E1,4.218228149E-1,4.483177185E-1,9.890083466E0
1.308374900E1,3.897894287E-1,4.517605591E-1,9.855505371E0
1.309372100E1,3.791615295E-1,4.596940613E-1,9.762099609E0
1.310369300E1,3.836521912E-1,4.978646851E-1,9.810449066E0
1.311366500E1,4.435276794E-1,4.941224670E-1,1.008003845E1
1.312363600E1,4.870870972E-1,4.294569397E-1,9.899214478E0
1.313360800E1,4.538562012E-1,4.114942932E-1,9.670939178E0
1.314358000E1,3.983216858E-1,3.861968994E-1,9.784552917E0
1.315355200E1,3.725752258E-1,3.896397400E-1,9.889634399E0
1.316352300E1,4.266128540E-1,4.430786133E-1,9.881102142E0
1.317349500E1,4.761598206E-1,4.957690430E-1,9.930798798E0
1.318346700E1,4.790039062E-1,4.993615723E-1,9.937235413E0
1.319343800E1,4.445755005E-1,4.833448792E-1,9.815987549E0
1.320341000E1,4.212240601E-1,4.842430115E-1,9.782756653E0
1.321338200E1,4.418811035E-1,4.825964355E-1,9.883796539E0
1.322335400E1,4.486170959E-1,4.739144897E-1,9.949360199E0
1.323332500E1,4.662803650E-1,4.596940613E-1,9.912836151E0
1.324329700E1,4.902305603E-1,4.381388855E-1,9.845625916E0
1.325326900E1,4.933740234E-1,4.029620361E-1,9.842332764E0
1.326324058E1,4.742138672E-1,3.858975220E-1,9.876761169E0
1.327321158E1,4.581971741E-1,3.776646423E-1,9.914482727E0
1.328318358E1,4.487667847E-1,3.926335144E-1,9.898316345E0
1.329315558E1,4.364923096E-1,4.135899353E-1,9.860744476E0
1.330312658E1,4.258644104E-1,4.379891968E-1,9.840536499E0
1.331309858E1,4.095483398E-1,4.526586914E-1,9.844278717E0
1.332307058E1,4.082011414E-1,4.484674072E-1,9.855954437E0
1.333304258E1,4.074526978E-1,4.565505981E-1,9.868528290E0
1.334301358E1,4.137396240E-1,4.638853455E-1,9.856702881E0
1.335298558E1,4.089495850E-1,4.692741394E-1,9.842332764E0
1.336295758E1,4.035607910E-1,4.504133606E-1,9.829010468E0
1.337292958E1,3.942800903E-1,4.447251892E-1,9.849817200E0
1.338290058E1,4.104464722E-1,4.532574463E-1,9.881700897E0
1.339287258E1,4.150868225E-1,4.496649170E-1,9.869576111E0
1.340284458E1,4.195774841E-1,4.439767456E-1,9.857151947E0
1.341281658E1,4.334985352E-1,4.315525818E-1,9.848619690E0
1.342278758E1,4.296066284E-1,4.272116089E-1,9.862989807E0
1.343275958E1,4.263134766E-1,4.379891968E-1,9.857451324E0
1.344273158E1,4.314028931E-1,4.340972900E-1,9.852212219E0
1.345270258E1,4.291575623E-1,4.480183411E-1,9.866732025E0
1.346267458E1,4.330494690E-1,4.707710266E-1,9.874815216E0
1.347264658E1,4.209246826E-1,4.692741394E-1,9.880802765E0
1.348261858E1,4.266128540E-1,4.659809875E-1,9.862989807E0
1.349258958E1,4.174818420E-1,4.480183411E-1,9.864636383E0
1.350256158E1,4.216731262E-1,4.453239441E-1,9.870773621E0
1.351253358E1,4.242178345E-1,4.323010254E-1,9.872270508E0
1.352250558E1,4.326004028E-1,4.417314148E-1,9.874815216E0
1.353247658E1,4.402345276E-1,4.516108704E-1,9.876910858E0
1.354244858E1,4.414320374E-1,4.550537109E-1,9.870324554E0
1.355242058E1,4.420307922E-1,4.586462402E-1,9.859397278E0
1.356239258E1,4.278103638E-1,4.523593140E-1,9.853409729E0
1.357236358E1,4.210743713E-1,4.427792358E-1,9.838291168E0
1.358233558E1,4.201762390E-1,4.489164734E-1,9.817334747E0
1.359230758E1,4.276606750E-1,4.402345276E-1,9.804910583E0
1.360227858E1,4.207749939E-1,4.164340210E-1,9.821376343E0
1.361225058E1,4.245172119E-1,4.046086121E-1,9.888586578E0
1.362222258E1,4.222718811E-1,4.153862000E-1,9.964329071E0
1.363219458E1,3.873944092E-1,4.318519592E-1,9.957742767E0
1.364216558E1,3.867956543E-1,4.375401306E-1,9.932145996E0
1.365213758E1,4.032614136E-1,4.348457336E-1,9.938432922E0
1.366210958E1,3.637435913E-1,4.218228149E-1,9.789941711E0
1.367208158E1,3.423381042E-1,4.246669006E-1,9.467512207E0
1.368205258E1,3.998185730E-1,4.382885742E-1,9.740245056E0
1.369202458E1,4.028123474E-1,4.403842163E-1,1.018242554E1
1.370199658E1,4.420307922E-1,4.827461243E-1,1.010353958E1
1.371196758E1,4.698728943E-1,4.710704041E-1,9.729168091E0
1.372193958E1,4.221221924E-1,3.869453430E-1,9.530381470E0
1.373191158E1,3.918850708E-1,3.391946411E-1,9.782157898E0
1.374188358E1,3.685336304E-1,3.650907898E-1,1.000818787E1
1.375185458E1,4.122427368E-1,4.556524658E-1,9.942474518E0
1.376182658E1,4.540058899E-1,5.294490051E-1,9.842931519E0
1.377179858E1,4.351451111E-1,5.351371765E-1,9.846224670E0
1.378177058E1,4.102967834E-1,5.102888489E-1,9.868528290E0
1.379174158E1,3.727249146E-1,4.887336731E-1,9.873168640E0
1.380171358E1,3.716770935E-1,4.851411438E-1,9.874216461E0
1.381168558E1,4.017645264E-1,4.641847229E-1,9.887389069E0
1.382165758E1,4.267625427E-1,4.168830872E-1,9.889185333E0
1.383162858E1,4.272116089E-1,3.632945251E-1,9.872719574E0
1.384160058E1,4.320016479E-1,3.231779480E-1,9.852361908E0
1.385157258E1,4.396357727E-1,3.061134338E-1,9.857750702E0
1.386154358E1,4.363426208E-1,3.192860413E-1,9.897118835E0
1.387151558E1,4.102967834E-1,3.511697388E-1,9.901908875E0
1.388148758E1,4.099974060E-1,3.823049927E-1,9.890981598E0
1.389145958E1,4.141886902E-1,3.974235535E-1,9.893975372E0
1.390143058E1,4.134402466E-1,4.230203247E-1,9.892179108E0
1.391140258E1,4.224215698E-1,4.234693909E-1,9.911938019E0
1.392137458E1,3.957769775E-1,4.156855774E-1,9.912387085E0
1.393134658E1,3.930825806E-1,4.108955383E-1,9.878856812E0
1.394131758E1,3.758683777E-1,4.011657715E-1,9.819879456E0
1.395128958E1,3.839515686E-1,4.264631653E-1,9.739795990E0
1.396126158E1,3.960763550E-1,4.709207153E-1,9.967622223E0
1.397123258E1,4.698728943E-1,4.481680298E-1,1.006491989E1
1.398120458E1,4.508624268E-1,4.102967834E-1,9.761800232E0
1.399117658E1,3.986210632E-1,3.927832031E-1,9.712702332E0
1.400114858E1,3.525169373E-1,3.731739807E-1,9.860445099E0
1.401111958E1,3.532653809E-1,4.129911804E-1,9.874515839E0
1.402109158E1,4.255650330E-1,4.959187317E-1,9.862840118E0
1.403106358E1,4.340972900E-1,5.189707947E-1,9.942923584E0
1.404103558E1,3.972738647E-1,4.899311829E-1,9.904453583E0
1.405100658E1,3.709286499E-1,4.496649170E-1,9.790690155E0
1.406097858E1,3.715274048E-1,4.213737488E-1,9.821526031E0
1.407095058E1,3.809577942E-1,3.927832031E-1,9.924960938E0
1.408092258E1,3.963757324E-1,3.879931641E-1,9.958191833E0
1.409089358E1,4.189787292E-1,3.858975220E-1,9.887089691E0
1.410086558E1,4.275109863E-1,3.873944092E-1,9.820627899E0
1.411083758E1,4.183799744E-1,3.899391174E-1,9.850415955E0
1.412080958E1,4.092489624E-1,4.034111023E-1,9.894125061E0
1.413078058E1,4.116439819E-1,4.294569397E-1,9.896669769E0
1.414075258E1,4.161346436E-1,4.323010254E-1,9.849068756E0
1.415072458E1,4.129911804E-1,4.216731262E-1,9.854906616E0
1.416069558E1,4.334985352E-1,3.906875610E-1,9.853409729E0
1.417066758E1,4.405339050E-1,3.755690002E-1,9.861492920E0
1.418063958E1,4.370910645E-1,3.640429688E-1,9.871372375E0
1.419061158E1,4.288581848E-1,3.740721130E-1,9.867031403E0
1.420058258E1,4.317022705E-1,4.034111023E-1,9.869576111E0
1.421055458E1,4.296066284E-1,4.400848389E-1,9.877958679E0
1.422052658E1,4.372407532E-1,4.604425049E-1,9.868228912E0
1.423049858E1,4.306544495E-1,4.695735168E-1,9.855505371E0
1.424046958E1,4.258644104E-1,4.552033997E-1,9.855505371E0
1.425044158E1,4.156855774E-1,4.427792358E-1,9.867929535E0
1.426041371E1,3.942800903E-1,4.321513367E-1,9.877509613E0
1.427038571E1,3.918850708E-1,4.293072510E-1,9.875713348E0
1.428035671E1,3.773652649E-1,4.285588074E-1,9.877359924E0
1.429032871E1,3.661386108E-1,4.360432434E-1,9.872869263E0
1.430030071E1,3.760180664E-1,4.541555786E-1,9.867779846E0
1.431027171E1,3.793112183E-1,4.567002869E-1,9.851164398E0
1.432024371E1,3.692820740E-1,4.608915710E-1,9.846524048E0
1.433021571E1,3.727249146E-1,4.592449951E-1,9.851164398E0
1.434018771E1,3.737727356E-1,4.605921936E-1,9.860295410E0
1.435015871E1,3.559597778E-1,4.535568237E-1,9.868528290E0
1.436013071E1,3.611988831E-1,4.275109863E-1,9.863438873E0
1.437010271E1,3.695814514E-1,4.113446045E-1,9.865534515E0
1.438007471E1,3.852987671E-1,4.095483398E-1,9.889185333E0
1.439004571E1,4.070036316E-1,4.038601685E-1,9.899064789E0
1.440001771E1,4.340972900E-1,4.095483398E-1,9.892328796E0
1.440998971E1,4.305047607E-1,4.264631653E-1,9.876012726E0
1.441996171E1,4.031117249E-1,4.321513367E-1,9.859247589E0
1.442993271E1,3.983216858E-1,4.372407532E-1,9.838291168E0
1.443990471E1,4.037104797E-1,4.275109863E-1,9.791139221E0
1.444987671E1,4.070036316E-1,4.331991577E-1,9.794731750E0
1.445984771E1,4.394860840E-1,4.370910645E-1,9.829758911E0
1.446981971E1,4.535568237E-1,4.511618042E-1,9.898765411E0
1.447979171E1,4.411326599E-1,4.590953064E-1,9.945767670E0
1.448976371E1,4.471202087E-1,4.450245667E-1,9.921218719E0
1.449973471E1,4.580474854E-1,4.137396240E-1,9.944121094E0
1.450970671E1,4.393363953E-1,4.020639038E-1,9.947264557E0
1.451967871E1,3.893403625E-1,4.050576782E-1,9.625134430E0
1.452965071E1,4.179309082E-1,4.101470947E-1,9.485624542E0
1.453962171E1,4.439767456E-1,4.278103638E-1,1.001791763E1
1.454959371E1,4.382885742E-1,4.683760071E-1,1.024499542E1
1.455956571E1,4.749623108E-1,4.746629333E-1,9.896220703E0
1.456953771E1,4.085005188E-1,4.153862000E-1,9.520651703E0
1.457950871E1,3.522175598E-1,3.520678711E-1,9.581724701E0
1.458948071E1,3.014730835E-1,3.312611389E-1,9.947563934E0
1.459945271E1,2.972817993E-1,3.905378723E-1,1.002525238E1
1.460942471E1,3.573069763E-1,4.860392761E-1,9.874515839E0
1.461939571E1,3.917353821E-1,5.255570984E-1,9.807155914E0
1.462936771E1,3.821553040E-1,5.080435181E-1,9.860594788E0
1.463933971E1,3.532653809E-1,4.890330505E-1,9.881102142E0
1.464931071E1,3.610491943E-1,4.852908325E-1,9.880653076E0
1.465928271E1,3.908372498E-1,4.815486145E-1,9.892927551E0
1.466925471E1,4.266128540E-1,4.510121155E-1,9.896220703E0
1.467922671E1,4.638853455E-1,4.119433594E-1,9.868528290E0
1.468919771E1,4.796026611E-1,3.582051086E-1,9.832902374E0
1.469916971E1,4.727169800E-1,3.141966248E-1,9.812993774E0
1.470914171E1,4.605921936E-1,2.865042114E-1,9.860145721E0
1.471911371E1,4.397854614E-1,2.836601257E-1,9.916578369E0
1.472908471E1,4.297563171E-1,3.059637451E-1,9.939031677E0
1.473905671E1,4.242178345E-1,3.430865479E-1,9.919721832E0
1.474902871E1,4.427792358E-1,3.622467041E-1,9.918973389E0
1.475900071E1,4.399351501E-1,3.900888062E-1,9.913734283E0
1.476897171E1,4.263134766E-1,4.059558105E-1,9.905202026E0
1.477894371E1,4.222718811E-1,4.191284180E-1,9.874815216E0
1.478891571E1,4.016148376E-1,4.406835938E-1,9.837991791E0
1.479888771E1,3.787124634E-1,4.652325439E-1,9.747879181E0
1.480885871E1,3.685336304E-1,4.987628174E-1,9.817634125E0
1.481883071E1,4.372407532E-1,4.839436340E-1,1.007854156E1
1.482880271E1,4.839436340E-1,4.116439819E-1,9.886940002E0
1.483877471E1,4.540058899E-1,3.722758484E-1,9.702074432E0
1.484874571E1,4.113446045E-1,3.309617615E-1,9.827214203E0
1.485871771E1,3.915856934E-1,3.146456909E-1,9.907147980E0
1.486868971E1,4.254153442E-1,3.694317627E-1,9.865534515E0
1.487866071E1,4.614903259E-1,4.459226990E-1,9.889185333E0
1.488863271E1,4.474195862E-1,4.827461243E-1,9.905501404E0
1.489860471E1,4.026626587E-1,4.947212219E-1,9.823921051E0
1.490857671E1,3.869453430E-1,4.921765137E-1,9.790540466E0
1.491854771E1,4.043092346E-1,4.933740234E-1,9.870174866E0
1.492851971E1,4.203259277E-1,4.561015320E-1,9.941875763E0
1.493849171E1,4.390370178E-1,4.278103638E-1,9.910291443E0
1.494846371E1,4.647834778E-1,3.927832031E-1,9.858798523E0
1.495843471E1,4.637356567E-1,3.471281433E-1,9.859996033E0
1.496840671E1,4.683760071E-1,3.174897766E-1,9.900861053E0
1.497837871E1,4.695735168E-1,3.061134338E-1,9.926906891E0
1.498835071E1,4.421804810E-1,3.106040955E-1,9.918823700E0
1.499832171E1,4.149371338E-1,3.225791931E-1,9.904303894E0
1.500829371E1,4.156855774E-1,3.466790771E-1,9.883796539E0
1.501826571E1,4.128414917E-1,3.580554199E-1,9.857451324E0
1.502823771E1,3.953279114E-1,3.754193115E-1,9.834848328E0
1.503820871E1,3.860472107E-1,4.004173279E-1,9.853709106E0
1.504818071E1,3.936813354E-1,4.255650330E-1,9.861043854E0
1.505815271E1,3.966751099E-1,4.451742554E-1,9.863139496E0
1.506812371E1,4.083508301E-1,4.324507141E-1,9.868378601E0
1.507809571E1,4.026626587E-1,4.278103638E-1,9.850865021E0
1.508806771E1,4.153862000E-1,4.083508301E-1,9.836943970E0
1.509803971E1,4.369413757E-1,4.056564331E-1,9.862391052E0
1.510801071E1,4.355941772E-1,4.004173279E-1,9.858199768E0
1.511798271E1,4.477189636E-1,4.017645264E-1,9.850565643E0
1.512795471E1,4.718188477E-1,4.059558105E-1,9.840386810E0
1.513792671E1,4.899311829E-1,4.122427368E-1,9.848320312E0
1.514789771E1,4.885839844E-1,4.192781067E-1,9.855655060E0
1.515786971E1,4.758604431E-1,4.174818420E-1,9.844877472E0
1.516784171E1,4.391867065E-1,3.972738647E-1,9.841883698E0
1.517781371E1,4.207749939E-1,4.026626587E-1,9.859846344E0
1.518778471E1,4.065545654E-1,4.008663940E-1,9.873318329E0
1.519775671E1,4.114942932E-1,3.814068604E-1,9.876162415E0
1.520772871E1,4.299060059E-1,3.844006348E-1,9.887239380E0
1.521770071E1,4.375401306E-1,4.046086121E-1,9.875863037E0
1.522767171E1,4.397854614E-1,4.218228149E-1,9.862690430E0
1.523764371E1,4.306544495E-1,4.297563171E-1,9.864935760E0
1.524761571E1,4.177812195E-1,4.385879517E-1,9.871821442E0
1.525758646E1,4.117936707E-1,4.337979126E-1,9.870324554E0
1.526755846E1,4.029620361E-1,4.318519592E-1,9.865534515E0
1.527753046E1,4.140390015E-1,4.212240601E-1,9.823022919E0
1.528750246E1,4.194277954E-1,4.019142151E-1,9.789792023E0
1.529747346E1,4.227209473E-1,3.900888062E-1,9.801617432E0
1.530744546E1,4.320016479E-1,4.076023865E-1,9.864636383E0
1.531741746E1,4.147874451E-1,4.435276794E-1,9.921817474E0
1.532738946E1,3.592529297E-1,4.655319214E-1,9.931397552E0
1.533736046E1,3.597019958E-1,4.617897034E-1,9.912087708E0
1.534733246E1,4.013154602E-1,4.203259277E-1,9.934241638E0
1.535730446E1,4.264631653E-1,3.873944092E-1,9.851763153E0
1.536727646E1,4.474195862E-1,3.436853027E-1,9.499395905E0
1.537724746E1,5.216651917E-1,3.239263916E-1,9.616153107E0
1.538721946E1,5.071453857E-1,3.549119568E-1,1.018856277E1
1.539719146E1,5.029541016E-1,4.110452271E-1,1.021745270E1
1.540716346E1,5.185217285E-1,4.236190796E-1,9.756710815E0
1.541713446E1,4.601431274E-1,3.811074829E-1,9.481133881E0
1.542710646E1,4.055067444E-1,3.339555359E-1,9.741292877E0
1.543707846E1,3.393443298E-1,3.673361206E-1,1.004261627E1
1.544704946E1,3.682342529E-1,4.590953064E-1,9.981094208E0
1.545702146E1,4.266128540E-1,5.126838684E-1,9.808952179E0
1.546699346E1,4.879852295E-1,4.767585754E-1,9.766590271E0
1.547696546E1,4.960684204E-1,4.314028931E-1,9.829609222E0
1.548693646E1,4.927752686E-1,4.013154602E-1,9.858648834E0
1.549690846E1,5.062472534E-1,3.911366272E-1,9.887688446E0
1.550688046E1,5.209167480E-1,3.869453430E-1,9.886341248E0
1.551685246E1,5.086422729E-1,3.658392334E-1,9.864187317E0
1.552682346E1,5.017565918E-1,3.517684937E-1,9.858948212E0
1.553679546E1,5.046006775E-1,3.221301270E-1,9.849218445E0
1.554676746E1,4.731660461E-1,2.957849121E-1,9.826914825E0
1.555673946E1,4.429289246E-1,3.082090759E-1,9.839937744E0
1.556671046E1,4.333488464E-1,3.264710999E-1,9.877359924E0
1.557668246E1,4.206253052E-1,3.734733582E-1,9.894873505E0
1.558665446E1,4.082011414E-1,4.032614136E-1,9.912686462E0
1.559662646E1,4.331991577E-1,4.242178345E-1,9.912237396E0
1.560659746E1,4.393363953E-1,4.327500916E-1,9.949509888E0
1.561656946E1,4.453239441E-1,4.309538269E-1,9.962383118E0
1.562654146E1,4.445755005E-1,4.254153442E-1,9.898316345E0
1.563651346E1,4.017645264E-1,4.291575623E-1,9.758058014E0
1.564648446E1,3.327580261E-1,4.791535950E-1,9.694440308E0
1.565645646E1,3.366499329E-1,5.328918457E-1,1.000908600E1
1.566642846E1,3.710783386E-1,5.183720398E-1,1.006491989E1
1.567640046E1,3.607498169E-1,4.800517273E-1,9.810449066E0
1.568637146E1,3.493734741E-1,4.574487305E-1,9.786498871E0
1.569634346E1,3.129991150E-1,4.218228149E-1,9.864636383E0
1.570631546E1,3.245251465E-1,4.331991577E-1,9.871222687E0
1.571628646E1,3.746708679E-1,4.656816101E-1,9.853110352E0
1.572625846E1,4.156855774E-1,4.721182251E-1,9.897268524E0
1.573623046E1,4.153862000E-1,4.403842163E-1,9.950557709E0
1.574620246E1,4.108955383E-1,4.197271729E-1,9.859696655E0
1.575617346E1,4.396357727E-1,4.251159668E-1,9.796528015E0
1.576614546E1,4.763095093E-1,4.315525818E-1,9.882599030E0
1.577611746E1,5.038522339E-1,4.433779907E-1,9.945767670E0
1.578608946E1,5.147795105E-1,4.571493530E-1,9.922715607E0
1.579606046E1,5.426216125E-1,4.532574463E-1,9.875713348E0
1.580603246E1,5.854325867E-1,4.266128540E-1,9.859696655E0
1.581600446E1,5.995033264E-1,3.796105957E-1,9.876461792E0
1.582597646E1,6.033952332E-1,3.360511780E-1,9.886041870E0
1.583594746E1,5.652246094E-1,3.126997375E-1,9.860445099E0
1.584591946E1,5.170248413E-1,3.261717224E-1,9.848320312E0
1.585589146E1,4.953199768E-1,3.394940186E-1,9.868827667E0
1.586586346E1,4.694238281E-1,3.321592712E-1,9.860145721E0
1.587583446E1,4.516108704E-1,3.335064697E-1,9.858798523E0
1.588580646E1,4.414320374E-1,3.426374817E-1,9.868079224E0
1.589577846E1,4.308041382E-1,3.538641357E-1,9.867181091E0
1.590575046E1,4.044589233E-1,3.740721130E-1,9.874815216E0
1.591572146E1,3.845503235E-1,3.707789612E-1,9.872869263E0
1.592569346E1,3.611988831E-1,3.721261597E-1,9.869127045E0
1.593566546E1,3.414399719E-1,3.861968994E-1,9.840386810E0
1.594563746E1,3.365002441E-1,3.987707520E-1,9.816586304E0
1.595560846E1,3.258723450E-1,4.107458496E-1,9.828262024E0
1.596558046E1,3.248245239E-1,4.141886902E-1,9.858499146E0
1.597555246E1,3.225791931E-1,4.047583008E-1,9.867330780E0
1.598552346E1,3.329077148E-1,3.969744873E-1,9.867929535E0
1.599549546E1,3.288661194E-1,3.932322693E-1,9.859397278E0
1.600546746E1,3.415896606E-1,4.056564331E-1,9.833950195E0
1.601543946E1,3.278182983E-1,4.337979126E-1,9.841284943E0
1.602541046E1,3.222798157E-1,4.661306763E-1,9.865983582E0
1.603538246E1,3.317102051E-1,4.963677979E-1,9.866282959E0
1.604535446E1,3.457809448E-1,5.243595886E-1,9.875264282E0
1.605532646E1,3.724255371E-1,5.367837524E-1,9.890382843E0
1.606529746E1,4.019142151E-1,5.289999390E-1,9.881850586E0
1.607526946E1,4.245172119E-1,5.011578369E-1,9.861343231E0
1.608524146E1,4.418811035E-1,4.626878357E-1,9.846973114E0
1.609521346E1,4.682263184E-1,4.297563171E-1,9.836195526E0
1.610518446E1,4.821473694E-1,4.011657715E-1,9.828262024E0
1.611515646E1,4.842430115E-1,3.870950317E-1,9.820478210E0
1.612512846E1,4.803511047E-1,3.649411011E-1,9.797276459E0
1.613510046E1,4.962181091E-1,3.546125793E-1,9.851314087E0
1.614507146E1,4.673281860E-1,3.617976379E-1,9.948611755E0
1.615504346E1,4.330494690E-1,3.752696228E-1,9.969568176E0
1.616501546E1,4.207749939E-1,3.847000122E-1,9.929601288E0
1.617498746E1,4.366419983E-1,3.748205566E-1,9.930349731E0
1.618495846E1,4.023632813E-1,3.608995056E-1,9.858050079E0
1.619493046E1,3.597019958E-1,3.623963928E-1,9.566606140E0
1.620490246E1,4.185296631E-1,3.520678711E-1,9.564510498E0
1.621487446E1,4.345463562E-1,3.588038635E-1,1.006432114E1
1.622484546E1,4.393363953E-1,3.849993896E-1,1.024918671E1
1.623481746E1,4.834945679E-1,3.842509460E-1,9.888736267E0
1.624478946E1,4.291575623E-1,3.673361206E-1,9.537716217E0
1.625476146E1,3.878434753E-1,3.335064697E-1,9.672885132E0
1.626473221E1,3.321592712E-1,3.445834351E-1,9.959389343E0
1.627470421E1,3.363505554E-1,4.333488464E-1,9.986932068E0
1.628467621E1,3.745211792E-1,5.236111450E-1,9.885293427E0
1.629464721E1,3.984713745E-1,5.484594727E-1,9.817484436E0
