"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.219993471E1,7.086264038E-1,1.228944397E-1,9.861941986E0
1.220990771E1,6.979985046E-1,1.004411316E-1,9.842482452E0
1.221988071E1,6.930587769E-1,7.993377686E-2,9.808353424E0
1.222985271E1,6.911128235E-1,7.095245361E-2,9.728569336E0
1.223982571E1,6.701564026E-1,8.846603394E-2,9.629026337E0
1.224979771E1,6.942562866E-1,1.100212097E-1,9.889185333E0
1.225977071E1,7.315287781E-1,7.409591675E-2,1.016640884E1
1.226974371E1,7.568261719E-1,1.227447510E-2,9.932145996E0
1.227971571E1,7.358697510E-1,3.742218018E-3,9.629176025E0
1.228968871E1,7.080276489E-1,2.005828857E-2,9.650132446E0
1.229966171E1,6.920109558E-1,8.487350464E-2,9.952803040E0
1.230963371E1,7.041357422E-1,1.939965820E-1,1.014305740E1
1.231960671E1,6.849755859E-1,3.095562744E-1,1.003513184E1
1.232957971E1,6.393205261E-1,3.769161987E-1,9.848320312E0
1.233955171E1,6.253994751E-1,3.613485718E-1,9.782906342E0
1.234952471E1,6.514453125E-1,2.727328491E-1,9.851314087E0
1.235949771E1,7.164102173E-1,1.725910950E-1,9.922565918E0
1.236946971E1,7.247927856E-1,1.143621826E-1,9.924212494E0
1.237944271E1,7.072792053E-1,1.200503540E-1,9.877659302E0
1.238941571E1,7.140151978E-1,1.459465027E-1,9.846673737E0
1.239938771E1,7.059320068E-1,1.787283325E-1,9.907746735E0
1.240936071E1,7.035369873E-1,1.857637024E-1,9.961035919E0
1.241933371E1,7.075785828E-1,1.877096558E-1,9.909093933E0
1.242930571E1,7.045848083E-1,1.884580994E-1,9.776918793E0
1.243927871E1,7.018904114E-1,1.670526123E-1,9.698781281E0
1.244925171E1,7.191046143E-1,1.318757629E-1,9.725276184E0
1.245922371E1,7.180567932E-1,1.216969299E-1,9.811347198E0
1.246919671E1,7.212002563E-1,1.202000427E-1,9.842033386E0
1.247916971E1,7.261399841E-1,1.234931946E-1,9.848619690E0
1.248914171E1,7.167095947E-1,1.305285645E-1,9.866732025E0
1.249911471E1,7.129673767E-1,1.513352966E-1,9.891430664E0
1.250908771E1,7.005432129E-1,1.643582153E-1,9.914632416E0
1.251905971E1,6.923103333E-1,1.838177490E-1,1.000818787E1
1.252903271E1,6.713539124E-1,2.020797729E-1,1.020712418E1
1.253900571E1,6.502478027E-1,1.881587219E-1,1.017299515E1
1.254897771E1,6.912625122E-1,1.157093811E-1,9.348958740E0
1.255895071E1,7.806266785E-1,8.502319336E-2,8.915909271E0
1.256892371E1,6.731501770E-1,1.140628052E-1,9.638606415E0
1.257889571E1,7.102729797E-1,8.876541138E-2,1.030726593E1
1.258886871E1,8.288264465E-1,1.383123779E-1,1.032238449E1
1.259884171E1,6.518943787E-1,2.604583740E-1,9.909393311E0
1.260881371E1,5.233117676E-1,3.740721130E-1,9.555379486E0
1.261878671E1,6.227050781E-1,4.572990417E-1,9.689650269E0
1.262875971E1,7.705975342E-1,5.031037903E-1,1.011446686E1
1.263873171E1,7.887098694E-1,5.378315735E-1,1.031894165E1
1.264870471E1,7.006929016E-1,5.815406799E-1,1.023601410E1
1.265867771E1,7.141648865E-1,5.881269836E-1,1.005369324E1
1.266864971E1,7.243437195E-1,5.264552307E-1,9.843230896E0
1.267862271E1,6.499484253E-1,4.261637878E-1,9.721234589E0
1.268859571E1,6.360273743E-1,3.140469360E-1,9.768685913E0
1.269856771E1,6.093827820E-1,2.598596191E-1,9.896071014E0
1.270854071E1,6.441105652E-1,3.086581421E-1,9.992320862E0
1.271851371E1,7.354206848E-1,4.093986511E-1,1.004231689E1
1.272848571E1,8.309220886E-1,4.417314148E-1,9.985884247E0
1.273845871E1,8.803193665E-1,3.815565491E-1,9.840835876E0
1.274843171E1,8.458909607E-1,3.213816833E-1,9.725874939E0
1.275840371E1,7.256909180E-1,3.246748352E-1,9.730215912E0
1.276837671E1,6.369255066E-1,3.480262756E-1,9.726024628E0
1.277834971E1,6.063890076E-1,3.388952637E-1,9.645342407E0
1.278832171E1,6.412664795E-1,2.866539001E-1,9.596394196E0
1.279829471E1,7.364685059E-1,2.077679443E-1,9.826166382E0
1.280826771E1,7.602690125E-1,7.274871826E-2,9.980196075E0
1.281823971E1,7.791297913E-1,-7.185058594E-2,9.832153931E0
1.282821271E1,7.735913086E-1,-1.516346741E-1,9.664203186E0
1.283818571E1,8.357121277E-1,-1.769320679E-1,9.740245056E0
1.284815771E1,8.604107666E-1,-1.688488770E-1,9.940678253E0
1.285813071E1,8.089178467E-1,-1.692979431E-1,9.994715881E0
1.286810371E1,7.351213074E-1,-2.013313293E-1,9.865983582E0
1.287807571E1,7.316784668E-1,-3.179388428E-1,9.697134705E0
1.288804871E1,7.729925537E-1,-4.364923096E-1,9.666598206E0
1.289802171E1,8.156538391E-1,-5.376818848E-1,9.861941986E0
1.290799371E1,8.164022827E-1,-6.390211487E-1,9.984537048E0
1.291796671E1,7.658074951E-1,-7.271878052E-1,9.905351715E0
1.292794021E1,7.363188171E-1,-7.903564453E-1,9.747430115E0
1.293791221E1,7.080276489E-1,-8.424481201E-1,9.672436066E0
1.294788521E1,6.659651184E-1,-8.652008057E-1,9.685608673E0
1.295785721E1,6.463558960E-1,-8.178991699E-1,9.722282410E0
1.296783021E1,6.798861694E-1,-6.951544189E-1,9.749525757E0
1.297780321E1,7.346722412E-1,-5.541476440E-1,9.784702606E0
1.298777621E1,8.050259399E-1,-4.272116089E-1,9.783205719E0
1.299774821E1,8.695417786E-1,-3.520678711E-1,9.757010193E0
1.300772121E1,9.050180054E-1,-3.287164307E-1,9.732461243E0
1.301769321E1,9.301657104E-1,-3.171903992E-1,9.761949921E0
1.302766621E1,9.204359436E-1,-2.969824219E-1,9.828561401E0
1.303763921E1,9.048683167E-1,-1.998344421E-1,9.893226929E0
1.304761121E1,8.773255920E-1,-4.819976807E-2,9.930948486E0
1.305758421E1,8.422984314E-1,7.619155884E-2,9.909692688E0
1.306755721E1,8.108638000E-1,1.324745178E-1,1.001492386E1
1.307752921E1,8.014334106E-1,1.552272034E-1,1.021969803E1
1.308750221E1,8.306227112E-1,1.499880981E-1,1.006866211E1
1.309747521E1,8.231382751E-1,1.438508606E-1,9.347162476E0
1.310744721E1,7.810757446E-1,4.939727783E-2,9.187145233E0
1.311742021E1,7.282356262E-1,-4.400848389E-2,9.897867279E0
1.312739321E1,9.292675781E-1,-9.131011963E-2,1.032912048E1
1.313736521E1,9.726773071E-1,-5.388793945E-2,1.014215927E1
1.314733821E1,8.192463684E-1,4.550537109E-2,9.848919067E0
1.315731121E1,8.149053955E-1,9.250762939E-2,9.773625641E0
1.316728321E1,7.961943054E-1,1.017883301E-1,9.928703156E0
1.317725621E1,7.711962891E-1,5.044509888E-2,1.010383896E1
1.318722921E1,7.059320068E-1,-3.772155762E-2,1.003932312E1
1.319720121E1,6.412664795E-1,-9.535171509E-2,9.812993774E0
1.320717421E1,6.316864014E-1,-1.440005493E-1,9.604477386E0
1.321714721E1,6.432124329E-1,-1.990859985E-1,9.547296295E0
1.322711921E1,7.038363647E-1,-2.680924988E-1,9.629475403E0
1.323709221E1,7.198530579E-1,-3.414399719E-1,9.729317780E0
1.324706521E1,7.369175720E-1,-3.764671326E-1,9.794432373E0
1.325703721E1,8.346643066E-1,-3.875440979E-1,9.884245605E0
1.326701021E1,8.717871094E-1,-3.912863159E-1,9.949958954E0
1.327698321E1,8.598120117E-1,-3.966751099E-1,9.967173157E0
1.328695521E1,7.945477295E-1,-3.926335144E-1,9.957593079E0
1.329692821E1,7.563771057E-1,-3.598516846E-1,9.920919342E0
1.330690121E1,7.475454712E-1,-3.098556519E-1,9.860445099E0
1.331687321E1,7.059320068E-1,-2.574645996E-1,9.719288635E0
1.332684621E1,6.797364807E-1,-2.020797729E-1,9.561217346E0
1.333681921E1,7.167095947E-1,-1.734892273E-1,9.704170074E0
1.334679121E1,7.740403748E-1,-1.640588379E-1,1.004965164E1
1.335676421E1,8.526269531E-1,-1.950444031E-1,1.008782227E1
1.336673721E1,8.601113892E-1,-2.145039368E-1,9.787247314E0
1.337670921E1,8.144563293E-1,-2.170486450E-1,9.613309021E0
1.338668221E1,8.210426331E-1,-1.930984497E-1,9.787397003E0
1.339665521E1,8.202941895E-1,-3.457809448E-2,1.002240829E1
1.340662721E1,7.512876892E-1,1.755848694E-1,1.004381378E1
1.341660021E1,7.090754700E-1,2.848576355E-1,9.906848602E0
1.342657321E1,7.761360168E-1,2.760260010E-1,9.700577545E0
1.343654521E1,8.346643066E-1,1.526824951E-1,9.600136414E0
1.344651821E1,9.057664490E-1,5.688171387E-2,9.737101593E0
1.345649121E1,9.087602234E-1,4.819976807E-2,9.979896698E0
1.346646321E1,8.256829834E-1,9.041198730E-2,1.004246658E1
1.347643621E1,7.399113464E-1,9.804611206E-2,9.942773895E0
1.348640921E1,6.926097107E-1,2.978805542E-2,9.849517822E0
1.349638121E1,7.197033691E-1,-4.924758911E-2,9.820777588E0
1.350635421E1,7.679031372E-1,-1.131646729E-1,9.833201752E0
1.351632721E1,7.958949280E-1,-1.444496155E-1,9.852062531E0
1.352629921E1,7.771838379E-1,-1.718426514E-1,9.846673737E0
1.353627221E1,7.472460938E-1,-1.830693054E-1,9.909093933E0
1.354624521E1,7.581733704E-1,-1.489402771E-1,9.899064789E0
1.355621721E1,8.036787415E-1,-5.912704468E-2,9.844278717E0
1.356619021E1,8.078700256E-1,2.978805542E-2,9.837842102E0
1.357616321E1,7.659571838E-1,6.137237549E-2,9.833501129E0
1.358613521E1,7.150630188E-1,1.975891113E-2,9.852511597E0
1.359610821E1,6.628216553E-1,-5.523513794E-2,9.953401794E0
1.360608021E1,6.686595154E-1,-9.250762939E-2,1.009515701E1
1.361605321E1,7.165599060E-1,-1.086740112E-1,1.014380585E1
1.362602621E1,7.427554321E-1,-9.145980835E-2,9.757010193E0
1.363599821E1,8.274792480E-1,-7.229965210E-2,9.046288147E0
1.364597121E1,7.753875732E-1,-9.160949707E-2,9.231902161E0
1.365594421E1,7.637118530E-1,-1.502874756E-1,1.003722748E1
1.366591621E1,9.072633362E-1,-1.866618347E-1,1.038884628E1
1.367588921E1,8.887019348E-1,-1.034349060E-1,1.016970200E1
1.368586221E1,8.107141113E-1,6.496490479E-2,9.845625916E0
1.369583421E1,8.277786255E-1,2.541714478E-1,9.723479919E0
1.370580721E1,8.180488586E-1,4.076023865E-1,9.829309845E0
1.371578021E1,8.186476135E-1,4.785548401E-1,9.945917358E0
1.372575221E1,7.412585449E-1,5.170248413E-1,9.981243896E0
1.373572521E1,6.659651184E-1,5.083428955E-1,9.963730316E0
1.374569821E1,7.526348877E-1,4.486170959E-1,9.834548950E0
1.375567021E1,8.723858643E-1,3.067121887E-1,9.713899841E0
1.376564321E1,9.005273438E-1,1.475930786E-1,9.647737427E0
1.377561621E1,8.767268372E-1,3.353027344E-2,9.711504822E0
1.378558821E1,8.316705322E-1,-6.242019653E-2,9.817634125E0
1.379556121E1,8.460406494E-1,-1.213975525E-1,9.925709381E0
1.380553421E1,8.458909607E-1,-1.071771240E-1,9.998458099E0
1.381550621E1,8.354127502E-1,-5.149291992E-2,9.994266815E0
1.382547921E1,8.250842285E-1,2.200424194E-2,9.929002533E0
1.383545221E1,8.038284302E-1,1.034349060E-1,9.839189301E0
1.384542421E1,7.402107239E-1,1.739382935E-1,9.723180542E0
1.385539721E1,6.277944946E-1,2.395019531E-1,9.638456726E0
1.386537021E1,5.725593567E-1,2.912942505E-1,9.682315521E0
1.387534221E1,6.762936401E-1,3.430865479E-1,1.001746857E1
1.388531521E1,7.836204529E-1,3.721261597E-1,1.020023849E1
1.389528821E1,8.681945801E-1,3.338058472E-1,1.000160156E1
1.390526021E1,8.674461365E-1,2.659968567E-1,9.685908051E0
1.391523321E1,7.943980408E-1,2.471360779E-1,9.694889374E0
1.392520621E1,7.656578064E-1,2.332150269E-1,9.948462067E0
1.393517850E1,8.168513489E-1,2.604583740E-1,1.009246262E1
1.394515150E1,8.384065247E-1,3.200344849E-1,1.002674927E1
1.395512450E1,8.650511169E-1,3.432362366E-1,9.843679962E0
1.396509650E1,9.086105347E-1,2.942880249E-1,9.725276184E0
1.397506950E1,9.503736877E-1,2.409988403E-1,9.741442566E0
1.398504250E1,9.154962158E-1,2.160008240E-1,9.855205994E0
1.399501450E1,9.129515076E-1,2.296224976E-1,9.896370392E0
1.400498750E1,9.181906128E-1,2.380050659E-1,9.801467743E0
1.401496050E1,8.918453979E-1,2.189945984E-1,9.707163849E0
1.402493250E1,8.440946960E-1,1.827699280E-1,9.734856262E0
1.403490550E1,7.909552002E-1,1.603166199E-1,9.780960388E0
1.404487850E1,7.783813477E-1,1.487905884E-1,9.777816925E0
1.405485050E1,7.858657837E-1,1.899549866E-1,9.770033112E0
1.406482350E1,8.029302979E-1,2.324665833E-1,9.798324280E0
1.407479650E1,7.731422424E-1,2.411485291E-1,9.870324554E0
1.408476850E1,7.041357422E-1,2.393522644E-1,9.959239655E0
1.409474150E1,6.911128235E-1,2.203417969E-1,1.003019211E1
1.410471350E1,7.788304138E-1,1.701960754E-1,1.001522324E1
1.411468650E1,8.815168762E-1,1.785786438E-1,9.907597046E0
1.412465950E1,9.548643494E-1,3.103047180E-1,9.911638641E0
1.413463250E1,9.084608459E-1,6.107299805E-1,1.004950195E1
1.414460450E1,7.611671448E-1,8.668473816E-1,1.017703674E1
1.415457750E1,6.671626282E-1,9.485774231E-1,1.008901978E1
1.416454950E1,6.770420837E-1,8.258326721E-1,9.479786682E0
1.417452250E1,7.631130981E-1,6.246510315E-1,9.048383789E0
1.418449550E1,4.980143738E-1,4.652325439E-1,9.401649170E0
1.419446750E1,4.309538269E-1,3.191363525E-1,9.934241638E0
1.420444050E1,7.005432129E-1,2.507286072E-1,1.002360580E1
1.421441350E1,8.659492493E-1,2.713856506E-1,9.907297668E0
1.422438550E1,8.382568359E-1,3.287164307E-1,9.793833618E0
1.423435850E1,7.111711121E-1,3.653901672E-1,9.767189026E0
1.424433150E1,6.631210327E-1,3.706292725E-1,9.926757202E0
1.425430350E1,6.789880371E-1,3.799099731E-1,1.004366409E1
1.426427650E1,6.062393188E-1,4.460723877E-1,9.960886230E0
1.427424950E1,5.541476440E-1,4.836442566E-1,9.794132996E0
1.428422150E1,6.096821594E-1,4.601431274E-1,9.768087158E0
1.429419450E1,6.388714600E-1,4.137396240E-1,9.787995758E0
1.430416750E1,6.074368286E-1,4.008663940E-1,9.745035095E0
1.431413950E1,5.950126648E-1,4.242178345E-1,9.813891907E0
1.432411250E1,6.414161682E-1,4.381388855E-1,9.875713348E0
1.433408550E1,6.753955078E-1,4.716691589E-1,9.862690430E0
1.434405750E1,6.159690857E-1,5.140310669E-1,9.772577820E0
1.435403050E1,5.653742981E-1,5.402265930E-1,9.732610931E0
1.436400350E1,5.450166321E-1,5.816903687E-1,9.737101593E0
1.437397550E1,5.028044128E-1,6.384223938E-1,9.763895874E0
1.438394850E1,4.445755005E-1,7.140151978E-1,9.809101868E0
1.439392150E1,3.808081055E-1,7.682025146E-1,9.770332489E0
1.440389350E1,3.317102051E-1,7.619155884E-1,9.828411713E0
1.441386650E1,3.677851868E-1,6.897656250E-1,1.002719833E1
1.442383950E1,5.028044128E-1,5.634283447E-1,9.981543274E0
1.443381150E1,6.039939880E-1,4.308041382E-1,9.772727509E0
1.444378450E1,5.860313416E-1,3.200344849E-1,9.750124512E0
1.445375750E1,5.495072937E-1,2.526745605E-1,9.937834167E0
1.446372950E1,5.318440247E-1,2.760260010E-1,1.010039612E1
1.447370250E1,5.468128967E-1,3.680845642E-1,1.008482849E1
1.448367550E1,5.798941040E-1,4.549040222E-1,9.879006500E0
1.449364750E1,6.242019653E-1,4.906796265E-1,9.730515289E0
1.450362050E1,6.924600220E-1,4.923262024E-1,9.727671204E0
1.451359350E1,7.280859375E-1,4.962181091E-1,9.838889923E0
1.452356550E1,7.819738770E-1,4.878355408E-1,9.942474518E0
1.453353850E1,7.725434875E-1,4.715194702E-1,9.937834167E0
1.454351150E1,7.262896729E-1,4.409829712E-1,9.894873505E0
1.455348350E1,6.667135620E-1,4.320016479E-1,9.881700897E0
1.456345650E1,5.604345703E-1,4.564009094E-1,9.914782104E0
1.457342950E1,5.113366699E-1,4.887336731E-1,9.931547241E0
1.458340150E1,5.650749207E-1,5.351371765E-1,9.884694672E0
1.459337450E1,5.843847656E-1,5.617817688E-1,9.835147705E0
1.460334750E1,5.947132874E-1,5.992039490E-1,9.784103851E0
1.461331950E1,6.572831726E-1,6.319857788E-1,9.728419647E0
1.462329250E1,6.845265198E-1,6.468049622E-1,9.752669220E0
1.463326550E1,6.674620056E-1,6.152206421E-1,9.858349457E0
1.464323750E1,6.738986206E-1,5.668711853E-1,9.905501404E0
1.465321050E1,6.728507996E-1,5.129832458E-1,9.883347473E0
1.466318350E1,6.439608765E-1,4.614903259E-1,9.888885956E0
1.467315550E1,5.923182678E-1,4.393363953E-1,1.004306534E1
1.468312850E1,5.980064392E-1,4.288581848E-1,1.006387207E1
1.469310150E1,6.541397095E-1,3.918850708E-1,9.517208862E0
1.470307350E1,7.692503357E-1,3.552113342E-1,9.122479706E0
1.471304650E1,6.468049622E-1,3.661386108E-1,9.671088867E0
1.472301950E1,7.090754700E-1,3.855981445E-1,1.022987686E1
1.473299150E1,8.054750061E-1,4.546046448E-1,1.011416748E1
1.474296450E1,5.909710693E-1,5.520520020E-1,9.770182800E0
1.475293650E1,5.025050354E-1,6.195616150E-1,9.605674896E0
1.476290950E1,5.108876038E-1,6.843768311E-1,9.674232330E0
1.477288250E1,5.595364380E-1,7.285350037E-1,9.905800781E0
1.478285450E1,6.162684631E-1,7.363188171E-1,1.002210892E1
1.479282750E1,5.710624695E-1,7.223977661E-1,9.957443390E0
1.480280050E1,5.438191223E-1,6.972500610E-1,9.843530273E0
1.481277250E1,6.081852722E-1,6.080355835E-1,9.787247314E0
1.482274550E1,6.545887756E-1,4.932243347E-1,9.755064240E0
1.483271850E1,6.538403320E-1,4.050576782E-1,9.770931244E0
1.484269050E1,6.330335999E-1,3.589535522E-1,9.861941986E0
1.485266350E1,6.005511475E-1,3.878434753E-1,9.964778137E0
1.486263650E1,5.676196289E-1,4.656816101E-1,9.974956970E0
1.487260850E1,5.333409119E-1,5.257067871E-1,9.915979614E0
1.488258150E1,4.828958130E-1,5.270539856E-1,9.834249573E0
1.489255450E1,5.192701721E-1,5.195695496E-1,9.818831635E0
1.490252650E1,5.942642212E-1,5.135820007E-1,9.816436615E0
1.491249950E1,6.246510315E-1,5.087919617E-1,9.767937469E0
1.492247250E1,5.804928589E-1,5.068460083E-1,9.660610657E0
1.493244387E1,5.739065552E-1,4.947212219E-1,9.758656769E0
1.494241687E1,6.074368286E-1,4.894821167E-1,1.011701157E1
1.495238987E1,6.439608765E-1,4.770579529E-1,1.015413437E1
1.496236187E1,6.855743408E-1,4.626878357E-1,9.872420197E0
1.497233488E1,6.487509155E-1,4.370910645E-1,9.731862488E0
1.498230787E1,5.797444153E-1,4.361929321E-1,9.921368408E0
1.499227987E1,5.303471375E-1,5.053491211E-1,1.007120682E1
1.500225287E1,5.325924683E-1,6.027964783E-1,9.997260590E0
1.501222587E1,5.858816528E-1,6.450086975E-1,9.828411713E0
1.502219787E1,6.697073364E-1,6.259982300E-1,9.731862488E0
1.503217087E1,7.235952759E-1,5.725593567E-1,9.726473694E0
1.504214388E1,7.168592834E-1,5.111869812E-1,9.834099884E0
1.505211587E1,6.939569092E-1,4.776567078E-1,9.944420471E0
1.506208887E1,6.565347290E-1,4.556524658E-1,9.921817474E0
1.507206187E1,6.093827820E-1,4.254153442E-1,9.855355682E0
1.508203387E1,6.119274902E-1,3.830534363E-1,9.837393036E0
1.509200687E1,6.325845337E-1,3.529660034E-1,9.875563660E0
1.510197988E1,6.306385803E-1,3.665876770E-1,9.847272491E0
1.511195188E1,6.230044556E-1,4.200265503E-1,9.725126495E0
1.512192487E1,5.960604858E-1,4.492158508E-1,9.708511047E0
1.513189787E1,5.800437927E-1,4.546046448E-1,9.760752411E0
1.514186987E1,5.998027039E-1,4.767585754E-1,9.821675720E0
1.515184287E1,6.444099426E-1,4.938230896E-1,9.865684204E0
1.516181587E1,6.617738342E-1,5.060975647E-1,9.897268524E0
1.517178788E1,6.617738342E-1,4.909790039E-1,9.906399536E0
1.518176088E1,6.123765564E-1,4.511618042E-1,9.909393311E0
1.519173387E1,5.254074097E-1,4.101470947E-1,9.946366425E0
1.520170587E1,4.519102478E-1,3.869453430E-1,1.008557693E1
1.521167887E1,4.605921936E-1,3.944297791E-1,1.003408401E1
1.522165187E1,5.369334412E-1,3.847000122E-1,9.419761505E0
1.523162387E1,6.499484253E-1,3.519181824E-1,9.201066284E0
1.524159688E1,5.923182678E-1,3.312611389E-1,9.900711365E0
1.525156988E1,6.610253906E-1,3.246748352E-1,1.039258850E1
1.526154187E1,7.638615417E-1,4.314028931E-1,1.011805939E1
1.527151487E1,6.460565186E-1,5.613327026E-1,9.691895599E0
1.528148687E1,5.800437927E-1,6.613247681E-1,9.579778748E0
1.529145987E1,5.683680725E-1,7.315287781E-1,9.739197235E0
1.530143287E1,6.601272583E-1,7.490423584E-1,1.001417542E1
1.531140488E1,7.213499451E-1,6.893165588E-1,1.006432114E1
1.532137788E1,6.331832886E-1,6.176156616E-1,9.889784088E0
1.533135087E1,5.884263611E-1,5.620811462E-1,9.752669220E0
1.534132287E1,6.533912659E-1,4.568499756E-1,9.769584045E0
1.535129587E1,7.111711121E-1,3.373983765E-1,9.846524048E0
1.536126887E1,7.065307617E-1,2.427951050E-1,9.889035645E0
1.537124087E1,7.021897888E-1,2.088157654E-1,9.909243622E0
1.538121388E1,7.309300232E-1,2.460882568E-1,9.910291443E0
1.539118688E1,7.014413452E-1,3.224295044E-1,9.900711365E0
1.540115887E1,6.632707214E-1,3.866459656E-1,9.903256073E0
1.541113187E1,6.598278809E-1,4.297563171E-1,9.904303894E0
1.542110487E1,6.402186584E-1,4.830455017E-1,9.893675995E0
1.543107687E1,6.442602539E-1,5.429209900E-1,9.843679962E0
1.544104987E1,6.381230164E-1,5.813909912E-1,9.740544434E0
1.545102288E1,6.017486572E-1,5.924679565E-1,9.656718750E0
1.546099488E1,6.243516541E-1,5.888754272E-1,9.774673462E0
1.547096787E1,6.393205261E-1,5.685177612E-1,1.004980133E1
1.548094087E1,6.478527832E-1,5.126838684E-1,9.994566193E0
1.549091287E1,6.560856628E-1,4.366419983E-1,9.726024628E0
1.550088587E1,5.963598633E-1,3.739224243E-1,9.616901550E0
1.551085888E1,5.297483826E-1,3.746708679E-1,9.823022919E0
1.552083088E1,5.360353088E-1,4.592449951E-1,1.003273682E1
1.553080387E1,5.604345703E-1,5.638774109E-1,1.005773483E1
1.554077687E1,5.888754272E-1,6.355783081E-1,9.882748718E0
1.555074887E1,5.815406799E-1,6.385720825E-1,9.683063965E0
1.556072187E1,6.213578796E-1,5.748046875E-1,9.649833069E0
1.557069487E1,6.818321228E-1,5.084925842E-1,9.823322296E0
1.558066688E1,6.941065979E-1,4.556524658E-1,9.976603546E0
1.559063988E1,6.661148071E-1,4.173321533E-1,9.982591095E0
1.560061287E1,6.077362061E-1,3.800596619E-1,9.888885956E0
1.561058487E1,5.502557373E-1,3.632945251E-1,9.848020935E0
1.562055787E1,5.581892395E-1,3.779640198E-1,9.870623932E0
1.563053087E1,6.424639893E-1,3.911366272E-1,9.816586304E0
1.564050287E1,6.875202942E-1,3.888912964E-1,9.718091125E0
1.565047588E1,6.828799438E-1,4.210743713E-1,9.768985291E0
1.566044888E1,6.788383484E-1,4.776567078E-1,9.828860779E0
1.567042087E1,6.303392029E-1,5.451663208E-1,9.898316345E0
1.568039387E1,5.507048035E-1,5.800437927E-1,9.954449615E0
1.569036687E1,4.936734009E-1,5.825885010E-1,9.925110626E0
1.570033887E1,5.409750366E-1,5.563929749E-1,9.869127045E0
1.571031187E1,6.225553894E-1,5.343887329E-1,9.901160431E0
1.572028488E1,6.562353516E-1,5.393284607E-1,9.974657593E0
1.573025688E1,6.804849243E-1,5.364843750E-1,1.007390121E1
1.574022987E1,6.894662476E-1,5.123844910E-1,9.953701172E0
1.575020287E1,7.262896729E-1,4.255650330E-1,9.219927063E0
1.576017487E1,6.533912659E-1,3.408412170E-1,9.210047607E0
1.577014787E1,5.388793945E-1,3.170407104E-1,1.007255402E1
1.578011987E1,6.691085815E-1,4.243675232E-1,1.035322037E1
1.579009288E1,6.222560120E-1,5.638774109E-1,9.874665527E0
1.580006588E1,5.445675659E-1,5.974076843E-1,9.498946838E0
1.581003787E1,5.947132874E-1,6.204597473E-1,9.514664154E0
1.582001087E1,6.041436768E-1,6.524931335E-1,9.763895874E0
1.582998387E1,6.656657410E-1,6.424639893E-1,1.002405487E1
1.583995587E1,6.611750793E-1,5.813909912E-1,1.005369324E1
1.584992887E1,5.668711853E-1,5.529501343E-1,9.916428680E0
1.585990188E1,5.388793945E-1,5.342390442E-1,9.837692413E0
1.586987388E1,6.066883850E-1,4.998106384E-1,9.880353699E0
1.587984687E1,6.137237549E-1,4.584965515E-1,9.902357941E0
1.588981987E1,6.224057007E-1,4.137396240E-1,9.842482452E0
1.589979187E1,6.245013428E-1,3.966751099E-1,9.813592529E0
1.590976487E1,6.018983459E-1,4.263134766E-1,9.845775604E0
1.591973787E1,5.834866333E-1,4.929249573E-1,9.906249847E0
1.592971025E1,5.861810303E-1,5.607339478E-1,9.931247864E0
1.593968325E1,6.315367126E-1,5.917195129E-1,9.893077240E0
1.594965625E1,6.480024719E-1,5.983058167E-1,9.822424164E0
1.595962825E1,6.435118103E-1,5.788462830E-1,9.770482178E0
1.596960125E1,6.436614990E-1,5.451663208E-1,9.724378052E0
1.597957425E1,6.222560120E-1,4.808001709E-1,9.668993225E0
1.598954625E1,6.463558960E-1,4.378395081E-1,9.880653076E0
1.599951925E1,6.852749634E-1,4.061054993E-1,1.012494507E1
1.600949225E1,6.887178040E-1,3.812571716E-1,9.974657593E0
1.601946425E1,7.038363647E-1,3.631448364E-1,9.711055756E0
1.602943725E1,6.872209167E-1,3.607498169E-1,9.735904083E0
1.603941025E1,6.481521606E-1,4.052073669E-1,9.993967438E0
1.604938225E1,5.995033264E-1,5.008584595E-1,1.015383499E1
1.605935525E1,5.647755432E-1,5.742059326E-1,1.000145187E1
1.606932825E1,5.710624695E-1,5.547463989E-1,9.789043579E0
1.607930025E1,6.295907593E-1,4.831951904E-1,9.709109802E0
1.608927325E1,6.788383484E-1,4.391867065E-1,9.802216187E0
1.609924625E1,6.632707214E-1,4.303550720E-1,9.941726074E0
1.610921825E1,6.162684631E-1,4.664300537E-1,9.989476776E0
1.611919125E1,6.116281128E-1,5.289999390E-1,9.876761169E0
1.612916425E1,6.161187744E-1,5.542973328E-1,9.767338715E0
1.613913625E1,5.942642212E-1,5.496569824E-1,9.773026886E0
1.614910925E1,5.390290833E-1,5.304968262E-1,9.837093658E0
1.615908225E1,5.237608337E-1,5.125341797E-1,9.851912842E0
1.616905425E1,5.345384216E-1,5.028044128E-1,9.806557159E0
1.617902725E1,5.686674500E-1,4.773573303E-1,9.820627899E0
1.618900025E1,6.292913818E-1,4.617897034E-1,9.810149689E0
1.619897225E1,6.806346130E-1,4.531077576E-1,9.803413696E0
1.620894525E1,6.746470642E-1,4.495152283E-1,9.854906616E0
1.621891725E1,6.553372192E-1,4.317022705E-1,9.882599030E0
1.622889025E1,6.030958557E-1,4.391867065E-1,9.887089691E0
1.623886325E1,5.480104065E-1,4.731660461E-1,9.921817474E0
1.624883525E1,5.333409119E-1,5.185217285E-1,1.002195923E1
1.625880825E1,5.409750366E-1,5.436694336E-1,1.012269974E1
